project_id,title_clean,architect,city,country,typology,massing_type,climate_bin,year_completed,description_short,confidence_score
p_converging_architectural_trends_in_2025_circularit_unknown_1037027,Converging Architectural Trends in 2025,Unknown,,,Sustainable Architecture,compact,temperate,2024,A forward-thinking architectural project focusing on sustainability and innovative materials.,0.8
p_concentrico_2025_the_politics_of_urban_presence_unknown_1031401,Concéntrico 2025: The Politics of Urban Presence,Unknown,Unknown,Unknown,Cultural,fragmented,temperate,2024,An architectural project exploring urban presence and community interactions.,0.8
p_cop30_outcomes_for_the_built_environment_from_sust_unknown_1036340,COP30 Outcomes for the Built Environment,Unknown,Unknown,Unknown,Research/Conference Facility,compact,tropical,2024,A forward-thinking initiative addressing the intersection of climate change and urban architecture.,0.8
p_concon_house_osvaldo_larrain_1037180,Concón House,Osvaldo Larrain + Tomás Tironi,Concón,Chile,Residential,fragmented,temperate,2024,Concón House is a modern residential project that emphasizes openness and connection to the landscape.,0.9
p_concrete_as_a_medium_for_emotion_and_expression_in_unknown_1030307,Concrete as a Medium for Emotion and Expression in Architecture,,,,,,,0,,0.0
p_consciously_driven_in_conversation_with_void_the_c_1035802,"Consciously Driven: In Conversation with VOID, the Costa Rican Studio Shaping Regenerative Architecture",,,,,,,0,,0.0
p_corridor_house_20_i2a_architects_studi_1037106,Corridor House 2.0,i2a Architects Studio,,,Residential,linear,temperate,2024,Corridor House 2.0 is a residential project that emphasizes spatial experience through its corridor-centric design.,0.8
p_crystal_house_aro_studio_1037031,Crystal House,ARO studio,,,,,,0,,0.0
p_contextual_interventions_and_an_embrace_of_heritag_unknown_1029256,Contextual Interventions and an Embrace of Heritage,Unknown,Unknown,Honduras,Cultural,fragmented,tropical,2024,A cultural landmark in Honduras embracing heritage and community.,0.8
p_cut_bend_fold_play_house_matharoo_associates_1037007,Cut Bend Fold Play House,Matharoo Associates,Unknown,India,residential,fragmented,tropical,2024,A playful residential space designed for children encouraging exploration.,0.8
p_converging_architectural_trends_in_2025_circularit_unknown_1037027,"Converging Architectural Trends in 2025: Circularity, Biomaterials, and Carbon-Conscious Design",,,,mixed-use,fragmented,temperate,2024,A forward-thinking architectural project focused on sustainability and the use of innovative building materials.,0.8
p_damen_green_line_station_perkinswill_1036062,Damen Green Line Station,Perkins&Will,Chicago,United States,transportation facility,linear,temperate,2024,The Damen Green Line Station is a modern transportation hub that enhances accessibility and community engagement.,0.8
p_cop30_outcomes_for_the_built_environment_from_sust_unknown_1036340,COP30 Outcomes for the Built Environment,Unknown,Unknown,Unknown,Research and policy document,N/A,N/A,2024,"The project focuses on the outcomes of COP30 regarding the built environment, emphasizing sustainable cooling and climate adaptation.",0.8
p_daniel_a_mid_century_bungalow_felt_architecture_de_1036924,Mid-Century Bungalow,FELT architecture & design,,,residential,linear,temperate,2024,A Mid-Century Bungalow emphasizing seamless indoor-outdoor living.,0.8
p_corridor_house_20_i2a_architects_studi_1037106,Corridor House 2.0,i2a Architects Studio,,,Residential,linear,tropical,2024,Corridor House 2.0 is a contemporary residential design focused on connectivity through a long corridor layout.,0.8
p_david_chipperfield_architects_are_designing_the_20_david_chipperfield_a_978582,2026 Winter Olympics Arena,David Chipperfield Architects,Milan,Italy,arena,pavilion,temperate,2024,A state-of-the-art arena designed for the upcoming Winter Olympics in Milan.,0.8
p_crystal_house_aro_studio_1037031,Crystal House,ARO studio,Unknown,Unknown,Residential,fragmented,temperate,2024,"Crystal House is a modern residential project designed by ARO studio, emphasizing transparency and natural light.",0.8
p_david_martinez_ramos_of_practica_arquitectura_expl_1026929,Exploring a Timeless Architecture with Memory and Sensitivity,David Martínez Ramos,Unknown,Unknown,Residential,clustered,temperate,2024,"A residential project emphasizing timeless design, memory, and sensitivity.",0.8
p_cut_bend_fold_play_house_matharoo_associates_1037007,Cut Bend Fold Play House,Matharoo Associates,,,Residential,fragmented,tropical,2024,"A playful and engaging house designed for children, focusing on creativity and interaction.",0.8
p_denmark_hill_type_1036984,Denmark Hill,TYPE,London,United Kingdom,Residential,clustered,temperate,2024,Denmark Hill is a mixed-use residential development that integrates community spaces.,0.85
p_design_as_impact_adf_2026_honors_architecture_that_unknown_1036649,Design as Impact: ADF 2026 Honors Architecture That Drives Change,,,,,,,0,,0.0
p_damen_green_line_station_perkinswill_1036062,Damen Green Line Station,Perkins&Will,Chicago,United States,Transportation hub,linear,temperate,2024,The Damen Green Line Station is a modern transit hub designed to enhance accessibility and community interaction.,0.8
p_designing_in_harmony_with_nature_architecture_in_u_unknown_1027467,Designing in Harmony with Nature,Unknown Architect,Unknown City,Unknown Country,Mixed-Use,Fragmented,Tropical,2024,A project focusing on integrating architecture with urban wetlands to enhance community well-being.,0.8
p_designing_the_future_again_what_the_55_year_return_unknown_1030730,"Designing the Future, Again: What the 55-Year Return of the World Expo to Osaka Reveals",,,,,,,0,,0.0
p_dialogue_with_the_code_calibrating_standards_for_a_unknown_1035639,Dialogue with the Code: Calibrating Standards for Adaptive Reuse to Thrive,,,,,,,0,,0.0
p_diamas_hayama_apollo_architects_as_1036833,Diamas Hayama,APOLLO Architects & Associates,,,,,,0,,0.0
p_dining_rooms_their_importance_and_possibilities_in_unknown_973763,Dining Rooms: Their Importance and Possibilities in Plans,,,,,,,0,,0.0
p_daniel_a_mid_century_bungalow_felt_architecture_de_1036924,Daniël a Mid-Century Bungalow,FELT architecture & design,,,residential,linear,temperate,2024,A mid-century bungalow that harmonizes indoor and outdoor living spaces.,0.8
p_does_the_cost_of_architectural_education_create_a_unknown_379514,Does the Cost of Architectural Education Create a Barrier to the Profession?,,,,educational,,,2024,A critical examination of the economic barriers in architectural education.,0.8
p_david_chipperfield_architects_are_designing_the_20_david_chipperfield_a_978582,Winter Olympics Arena,David Chipperfield Architects,Milan,Italy,sports arena,linear,temperate,2026,David Chipperfield Architects is designing a cutting-edge arena for the 2026 Winter Olympics in Milan.,0.85
p_dot_ateliers_adjaye_associates_1036823,Dot Ateliers,Adjaye Associates,,,Cultural,fragmented,tropical,2024,Dot Ateliers is a cultural complex designed for artistic creation and community engagement.,0.8
p_david_martinez_ramos_of_practica_arquitectura_expl_1026929,Exploring a Timeless Architecture with Memory and Sensitivity,David Martínez Ramos,,,Residential,fragmented,temperate,2024,A residential project by David Martínez Ramos that explores architectural sensitivity and memory.,0.8
p_denmark_hill_type_1036984,Denmark Hill,TYPE,,,,,,0,,0.0
p_design_as_impact_adf_2026_honors_architecture_that_unknown_1036649,Design as Impact: ADF 2026 Honors Architecture That Drives Change,,,,,,,0,,0.0
p_designing_in_harmony_with_nature_architecture_in_u_unknown_1027467,Designing in Harmony with Nature: Architecture in Urban Wetlands and the Pursuit of Territorial Well-Being,,,,,,,0,,0.0
p_down_in_the_clouds_increments_studio_1037350,Down in the Clouds,Practice on Earth + Increments Studio,,,mixed-use,fragmented,temperate,2024,A mixed-use residential project designed to connect community and environment.,0.8
p_designing_the_future_again_what_the_55_year_return_unknown_1030730,"Designing the Future, Again: What the 55-Year Return of the World Expo to Osaka Reveals",,Osaka,Japan,Exposition/World Fair,clustered,tropical,2024,"The project celebrates the return of the World Expo to Osaka, enhancing cultural exchange and innovation.",0.8
p_druid_grove_terrace_house_can_architecture_and_1037166,Druid Grove Terrace House,CAN,Unknown,Unknown,Residential,fragmented,temperate,2024,The Druid Grove Terrace House is a contemporary residential project that harmonizes with its natural surroundings.,0.8
p_dialogue_with_the_code_calibrating_standards_for_a_unknown_1035639,Dialogue with the Code: Calibrating Standards for Adaptive Reuse to Thrive,Unknown,Unknown,Unknown,adaptive reuse,fragmented,temperate,2024,An architectural project addressing the standards for adaptive reuse in urban environments.,0.8
p_durable_and_reusable_new_technologies_for_sileston_unknown_965799,Durable and Reusable: New Technologies for Silestone Surfaces that Embrace the Circular Economy,Unknown,Unknown,Unknown,Industrial,fragmented,temperate,2024,"A project aimed at revolutionizing Silestone surfaces with durable, reusable technologies aligned with circular economy principles.",0.8
p_diamas_hayama_apollo_architects_as_1036833,Diamas Hayama,APOLLO Architects & Associates,Hayama,Japan,Residential,fragmented,temperate,2024,Diamas Hayama is a residential project designed to harmoniously blend with its natural surroundings.,0.8
p_dutch_barn_house_rx_architects_1037113,Dutch Barn House,RX Architects,Unknown,Netherlands,Residential,linear,temperate,2024,The Dutch Barn House reinterprets traditional barn architecture for modern living.,0.8
p_dining_rooms_their_importance_and_possibilities_in_unknown_973763,Dining Rooms: Their Importance and Possibilities in Plans,,,,Residential,,,2024,A conceptual study on the importance and possibilities of dining rooms in architectural designs.,0.8
p_does_the_cost_of_architectural_education_create_a_unknown_379514,Does the Cost of Architectural Education Create a Barrier to the Profession?,,,,educational,,,2024,A study on the financial barriers within architectural education.,0.8
p_enor_showroom_studioknot_1036408,Enor Showroom,studioknot,Unknown,Unknown,showroom,linear,temperate,2024,A modern showroom designed by studioknot focusing on a comprehensive product display and customer interaction.,0.8
p_dot_ateliers_adjaye_associates_1036823,Dot Ateliers,Adjaye Associates,,,mixed-use,fragmented,tropical,2024,Dot Ateliers by Adjaye Associates is a cultural hub designed to foster creativity and community engagement.,0.8
p_environmental_noise_improving_urban_soundscapes_fo_unknown_1029098,Environmental Noise: Improving Urban Soundscapes for Well-Being,Unknown,Unknown,Unknown,urban design,fragmented,temperate,2024,A project aimed at reducing urban noise pollution through innovative design.,0.8
p_down_in_the_clouds_increments_studio_1037350,Down in the Clouds,Practice on Earth + Increments Studio,,,Mixed-use,fragmented,temperate,2024,A harmonious mixed-use project that enhances urban living by integrating natural elements.,0.8
p_environments_of_curiosity_translating_pedagogy_int_unknown_1033238,Environments of Curiosity,Unknown,,,Educational,courtyard,temperate,2024,A pedagogically driven architectural project creating engaging learning environments for children.,0.8
p_druid_grove_terrace_house_can_architecture_and_1037166,Druid Grove Terrace House,CAN,Toronto,Canada,Residential,fragmented,temperate,2024,A contemporary residence harmoniously integrating with its natural surroundings.,0.8
p_esca_playa_badie_architects_1037230,Esca Playa,Badie Architects,,,residential,clustered,tropical,2024,Esca Playa is a residential project designed by Badie Architects focused on fostering community interaction.,0.8
p_durable_and_reusable_new_technologies_for_sileston_unknown_965799,Durable and Reusable,Cosentino,,Spain,Product design,,,2024,A project focused on creating sustainable Silestone surfaces utilizing new technologies.,0.8
p_escenario_hanabusayama_ryuichi_sasaki_archi_1037101,Escenario Hanabusayama,Ryuichi Sasaki,Unknown,Japan,cultural,fragmented,temperate,2024,A cultural performance venue set in the scenic backdrop of Hanabusayama.,0.8
p_dutch_barn_house_rx_architects_1037113,Dutch Barn House,RX Architects,,Netherlands,Residential,linear,temperate,2024,"The Dutch Barn House is a contemporary residential project designed by RX Architects, merging traditional barn aesthetics with modern living.",0.8
p_espai_hb_office_hb_estudi_darquitect_1017598,ESPAI HB Office,HB Estudi d'Arquitectura,,,office,linear,temperate,2024,ESPAI HB Office is a modern workspace designed for collaborative working.,0.8
p_enor_showroom_studioknot_1036408,Enor Showroom,studioknot,Unknown,Unknown,Showroom,fragmented,temperate,2024,A modern showroom designed to enhance product visibility and customer experience.,0.8
